t_s,theta1_deg,omega1_deg_s
71.9163,-65.9941,-172.7736
72.5383,25.5844,-678.7126
73.1430,55.4121,-188.7476
73.9105,61.3520,-200.3818
74.5356,-11.6998,498.7669
75.3090,-18.0215,462.2717
76.1360,-8.2264,110.6211
77.3232,-29.1418,-440.7056
77.8152,39.6690,16.3222
78.4454,-16.0887,461.7184
79.2789,-13.6748,166.6005
81.2095,7.4945,-697.0031
81.9483,32.6595,-531.2035
82.6063,52.7470,-264.1438
83.4433,62.3658,-319.2548
84.9582,47.7029,-278.7032
85.5418,-18.9030,405.4193
86.6465,37.4898,-573.8977
87.3114,62.7935,-178.2429
88.3892,-52.9584,-386.9950
89.2310,-60.0181,-230.8095
89.9004,-2.1240,-654.1977
90.4984,61.3347,-192.2505
92.0135,44.6581,-206.5073
92.5008,-51.4631,320.9835
92.7369,54.6963,356.1155
93.8500,-11.6964,-697.6040
94.6844,-49.7572,-382.2904
95.4737,-38.1071,-489.9388
96.2507,-43.7916,-418.7187
97.0664,-49.7304,-380.2258
97.8474,-49.5864,-397.1554
98.6716,-61.1585,-259.5686
99.3827,-22.2976,-609.9868
100.1630,-20.5567,-567.2182
100.8857,6.6942,-596.7269
101.4925,55.3841,-173.8342
102.2844,66.7285,-211.7879
103.0597,69.1882,-171.7984
103.9555,53.1077,-449.4054
104.8558,-9.1316,-674.6194
105.7423,-57.9839,-311.8261
106.5542,-61.4952,-251.7489
107.2532,-19.5294,-609.2665
107.9951,3.7761,-629.5589
108.5957,58.2063,-150.8923
109.4499,51.1089,-488.1923
110.2166,61.9361,-427.8469
111.7674,47.3156,-437.7209
112.5738,64.4127,-339.6118
114.2596,16.7432,-647.1900
114.9841,44.3493,-458.4447
115.7026,51.7719,-406.9806
116.4520,64.4217,-209.1511
117.2469,61.3799,-210.2291
118.0367,66.2951,-183.8391
119.0149,3.1452,-706.2860
119.8507,-20.4920,-558.3228
120.6008,-13.8074,-549.6951
121.2408,50.9394,-343.9771
122.1251,14.0304,-660.2004
122.8235,50.3810,-377.5200
123.6472,38.2198,-571.9678
124.3206,61.1220,-181.8456
126.7275,45.1743,-424.7824
129.0091,30.8980,-131.1678
129.4487,-55.0670,2.7565
129.8691,74.5745,-131.9153
131.7734,-60.8434,-160.4764
132.3650,32.6171,-600.4760
133.0048,50.4631,-317.6776
133.8636,57.0262,-404.6999
134.9404,-66.4730,-4.2874
135.3651,75.5670,-65.9369
138.0871,-72.7760,34.2206
138.4836,77.3950,20.1590
139.5111,-17.7038,-470.4564
140.0269,43.1405,-82.9301
140.5290,-53.5838,266.8340
140.7730,55.0385,342.8133
142.6233,4.9961,-652.3493
143.4341,-6.7465,-569.1361
144.0925,43.7653,-417.1371
144.8634,43.9264,-480.0054
145.5802,62.7797,-222.1859
146.6518,-33.0263,-506.6915
147.4233,-40.2921,-421.0668
148.1990,-26.1774,-539.3589
148.9599,-15.6060,-555.4249
149.6385,33.8890,-499.7600
150.3226,52.8657,-313.1305
