n,t_s,theta1_n,theta1_np1,theta2_n,theta2_np1
48,43.3071,49.0263,47.9534,-91.8967,-98.6893
49,44.0945,47.9534,59.2657,-98.6893,-83.8454
50,44.8819,59.2657,43.9495,-83.8454,-86.7255
51,45.6693,43.9495,46.1754,-86.7255,-92.7855
52,46.4567,46.1754,49.1630,-92.7855,-104.2421
53,47.2441,49.1630,68.9122,-104.2421,-23.7309
54,48.0315,68.9122,31.6103,-23.7309,39.5422
55,48.8189,31.6103,30.3658,39.5422,99.3575
56,49.6063,30.3658,50.7733,99.3575,-122.1016
57,50.3937,50.7733,62.2045,-122.1016,-30.7555
58,51.1811,62.2045,28.3960,-30.7555,64.1925
59,51.9685,28.3960,34.6220,64.1925,101.4364
60,52.7559,34.6220,53.9970,101.4364,-117.1309
61,53.5433,53.9970,51.2050,-117.1309,119.0777
62,54.3307,51.2050,51.4586,119.0777,11.8394
63,55.1181,51.4586,60.9429,11.8394,-60.4765
64,55.9055,60.9429,37.3713,-60.4765,22.0379
65,56.6929,37.3713,38.5147,22.0379,42.8423
66,57.4803,38.5147,67.3866,42.8423,-37.5639
67,58.2677,67.3866,25.4421,-37.5639,95.2827
68,59.0551,25.4421,51.4141,95.2827,134.6135
69,59.8425,51.4141,49.7163,134.6135,-1.2365
70,60.6299,49.7163,28.2441,-1.2365,82.7527
71,61.4173,28.2441,54.6648,82.7527,-89.8593
72,62.2047,54.6648,43.2440,-89.8593,-85.1312
73,62.9921,43.2440,50.7102,-85.1312,-90.2060
74,63.7795,50.7102,47.0199,-90.2060,-90.3507
75,64.5669,47.0199,49.3245,-90.3507,-95.8303
76,65.3543,49.3245,55.1409,-95.8303,-88.8667
77,66.1417,55.1409,48.6408,-88.8667,-93.1834
78,66.9291,48.6408,49.4882,-93.1834,-93.1630
79,67.7165,49.4882,49.6609,-93.1630,-91.5200
80,68.5039,49.6609,50.1931,-91.5200,-96.3449
81,69.2913,50.1931,59.7751,-96.3449,-85.4223
82,70.0787,59.7751,45.9232,-85.4223,-89.5052
83,70.8661,45.9232,49.7745,-89.5052,-101.1140
84,71.6535,49.7745,69.3545,-101.1140,-35.9041
85,72.4409,69.3545,22.9524,-35.9041,92.0580
86,73.2283,22.9524,27.2680,92.0580,113.7506
87,74.0157,27.2680,54.6742,113.7506,136.9613
88,74.8031,54.6742,45.2532,136.9613,125.1842
89,75.5906,45.2532,50.8509,125.1842,124.6269
90,76.3780,50.8509,44.9092,124.6269,-36.5215
91,77.1654,44.9092,29.5882,-36.5215,130.1084
92,77.9528,29.5882,45.9551,130.1084,129.0858
93,78.7402,45.9551,50.8933,129.0858,116.6981
94,79.5276,50.8933,49.7812,116.6981,10.7441
95,80.3150,49.7812,59.2097,10.7441,-68.2823
96,81.1024,59.2097,54.0545,-68.2823,-31.0523
97,81.8898,54.0545,22.9965,-31.0523,75.8861
98,82.6772,22.9965,54.7462,75.8861,13.3854
99,83.4646,54.7462,53.0447,13.3854,134.4362
100,84.2520,53.0447,19.3289,134.4362,95.4461
101,85.0394,19.3289,54.1957,95.4461,121.3858
102,85.8268,54.1957,52.3912,121.3858,-23.4701
103,86.6142,52.3912,27.9618,-23.4701,96.0501
104,87.4016,27.9618,45.1143,96.0501,-81.3455
105,88.1890,45.1143,54.2486,-81.3455,-97.3892
106,88.9764,54.2486,63.1268,-97.3892,-56.3334
107,89.7638,63.1268,41.5964,-56.3334,43.2180
108,90.5512,41.5964,50.8924,43.2180,145.2533
109,91.3386,50.8924,23.6588,145.2533,127.3562
110,92.1260,23.6588,44.8112,127.3562,116.3653
111,92.9134,44.8112,63.6494,116.3653,-84.9688
112,93.7008,63.6494,41.7203,-84.9688,-81.2472
113,94.4882,41.7203,54.8145,-81.2472,-84.4365
114,95.2756,54.8145,42.7349,-84.4365,-85.4561
115,96.0630,42.7349,49.1084,-85.4561,-91.5910
116,96.8504,49.1084,47.6983,-91.5910,-91.1863
117,97.6378,47.6983,49.3366,-91.1863,-98.4330
118,98.4252,49.3366,60.8000,-98.4330,-72.1690
119,99.2126,60.8000,53.8055,-72.1690,-73.5530
120,100.0000,53.8055,48.8610,-73.5530,-50.4216
121,100.7874,48.8610,25.9386,-50.4216,79.3610
122,101.5748,25.9386,33.6655,79.3610,82.6193
123,102.3622,33.6655,33.8101,82.6193,98.4201
124,103.1496,33.8101,60.5191,98.4201,-10.0438
125,103.9370,60.5191,54.2846,-10.0438,-82.7718
126,104.7244,54.2846,41.4777,-82.7718,-97.8932
127,105.5118,41.4777,54.9545,-97.8932,-96.9669
128,106.2992,54.9545,61.8062,-96.9669,-67.8407
129,107.0866,61.8062,56.7131,-67.8407,-55.2714
130,107.8740,56.7131,33.5136,-55.2714,65.1181
131,108.6614,33.5136,51.6227,65.1181,-1.0003
132,109.4488,51.6227,52.3525,-1.0003,18.9175
133,110.2362,52.3525,58.1201,18.9175,137.2473
134,111.0236,58.1201,24.4906,137.2473,53.1506
135,111.8110,24.4906,54.4159,53.1506,19.3994
136,112.5984,54.4159,57.6555,19.3994,83.6012
137,113.3858,57.6555,53.1729,83.6012,-60.2621
138,114.1732,53.1729,53.4226,-60.2621,-13.6504
139,114.9606,53.4226,28.5393,-13.6504,50.7487
140,115.7480,28.5393,29.6151,50.7487,89.1095
141,116.5354,29.6151,30.8005,89.1095,80.3207
142,117.3228,30.8005,36.0854,80.3207,73.2452
143,118.1102,36.0854,60.8751,73.2452,-72.6354
144,118.8976,60.8751,52.6241,-72.6354,-77.6213
145,119.6850,52.6241,43.8980,-77.6213,-67.1189
146,120.4724,43.8980,43.6188,-67.1189,12.4804
147,121.2598,43.6188,51.3506,12.4804,-56.4287
148,122.0472,51.3506,45.6844,-56.4287,9.7873
149,122.8346,45.6844,50.2394,9.7873,-19.9437
150,123.6220,50.2394,27.2798,-19.9437,96.4608
151,124.4094,27.2798,41.9205,96.4608,-137.0020
152,125.1969,41.9205,53.0908,-137.0020,88.8316
153,125.9843,53.0908,22.4458,88.8316,54.6100
154,126.7717,22.4458,60.2078,54.6100,67.7651
155,127.5591,60.2078,43.7941,67.7651,151.0138
156,128.3465,43.7941,23.6803,151.0138,140.2871
157,129.1339,23.6803,61.1169,140.2871,16.9742
158,129.9213,61.1169,55.4278,16.9742,41.5406
159,130.7087,55.4278,49.7620,41.5406,-124.1128
160,131.4961,49.7620,67.0006,-124.1128,-28.3675
161,132.2835,67.0006,21.8330,-28.3675,72.0511
162,133.0709,21.8330,58.9619,72.0511,-2.5181
163,133.8583,58.9619,47.2684,-2.5181,-128.5267
164,134.6457,47.2684,58.5673,-128.5267,27.7419
165,135.4331,58.5673,54.6661,27.7419,11.0274
166,136.2205,54.6661,46.4024,11.0274,-150.9856
167,137.0079,46.4024,24.5876,-150.9856,-113.7869
168,137.7953,24.5876,54.1670,-113.7869,55.4570
169,138.5827,54.1670,49.3765,55.4570,-20.8672
170,139.3701,49.3765,28.0119,-20.8672,135.0006
171,140.1575,28.0119,42.6814,135.0006,110.4970
172,140.9449,42.6814,59.9305,110.4970,83.8335
173,141.7323,59.9305,49.6573,83.8335,-72.2260
174,142.5197,49.6573,48.2670,-72.2260,-65.6790
175,143.3071,48.2670,42.9892,-65.6790,1.4410
176,144.0945,42.9892,34.1573,1.4410,20.6621
177,144.8819,34.1573,26.4787,20.6621,97.1154
178,145.6693,26.4787,55.5272,97.1154,-89.5582
179,146.4567,55.5272,41.6895,-89.5582,-83.1644
180,147.2441,41.6895,51.8006,-83.1644,-78.2450
181,148.0315,51.8006,47.9044,-78.2450,-68.0272
182,148.8189,47.9044,47.2916,-68.0272,-20.0926
183,149.6063,47.2916,21.8963,-20.0926,75.0860
