n,t_s,theta1_n,theta1_np1,theta2_n,theta2_np1
68,61.4754,44.0285,42.5734,-77.1055,-71.9208
69,62.2951,42.5734,40.5401,-71.9208,-159.7229
70,63.1148,40.5401,26.0263,-159.7229,-67.3259
71,63.9344,26.0263,55.9198,-67.3259,-11.3774
72,64.7541,55.9198,38.5123,-11.3774,-49.6740
73,65.5738,38.5123,44.0105,-49.6740,-82.8283
74,66.3934,44.0105,42.6984,-82.8283,-72.1655
75,67.2131,42.6984,42.5746,-72.1655,-140.2176
76,68.0328,42.5746,36.9808,-140.2176,145.4324
77,68.8525,36.9808,40.6732,145.4324,-116.9136
78,69.6721,40.6732,47.0729,-116.9136,-102.6840
79,70.4918,47.0729,46.3603,-102.6840,-134.0870
80,71.3115,46.3603,51.3152,-134.0870,-23.5524
81,72.1311,51.3152,39.1930,-23.5524,-131.5923
82,72.9508,39.1930,41.7984,-131.5923,-45.5972
83,73.7705,41.7984,45.5337,-45.5972,-44.9316
84,74.5902,45.5337,38.6767,-44.9316,-56.8381
85,75.4098,38.6767,43.9756,-56.8381,-143.5480
86,76.2295,43.9756,38.1200,-143.5480,-90.6301
87,77.0492,38.1200,27.2284,-90.6301,22.2033
88,77.8689,27.2284,48.5664,22.2033,-127.0942
89,78.6885,48.5664,43.5041,-127.0942,-75.8597
90,79.5082,43.5041,-0.7976,-75.8597,37.4288
91,80.3279,-0.7976,16.1902,37.4288,122.0677
92,81.1475,16.1902,28.2017,122.0677,-43.0838
93,81.9672,28.2017,30.4492,-43.0838,17.5457
94,82.7869,30.4492,20.3116,17.5457,40.1945
95,83.6066,20.3116,28.9592,40.1945,123.0412
96,84.4262,28.9592,29.8625,123.0412,-37.7579
97,85.2459,29.8625,25.5378,-37.7579,26.0125
98,86.0656,25.5378,45.4017,26.0125,-81.4689
99,86.8852,45.4017,49.4948,-81.4689,-105.3072
100,87.7049,49.4948,42.6225,-105.3072,-156.2458
101,88.5246,42.6225,24.8917,-156.2458,-64.5203
102,89.3443,24.8917,55.9854,-64.5203,-15.4191
103,90.1639,55.9854,35.5784,-15.4191,-57.2534
104,90.9836,35.5784,52.0070,-57.2534,-101.5191
105,91.8033,52.0070,41.2912,-101.5191,-178.5699
106,92.6230,41.2912,22.1091,-178.5699,-150.4440
107,93.4426,22.1091,57.8183,-150.4440,-10.5058
108,94.2623,57.8183,53.6845,-10.5058,-6.4176
109,95.0820,53.6845,56.8446,-6.4176,-15.5759
110,95.9016,56.8446,56.5032,-15.5759,-27.1686
111,96.7213,56.5032,42.5773,-27.1686,-36.8993
112,97.5410,42.5773,43.1591,-36.8993,-43.9264
113,98.3607,43.1591,38.9657,-43.9264,-56.0628
114,99.1803,38.9657,48.3738,-56.0628,-97.0509
115,100.0000,48.3738,47.1635,-97.0509,-133.6721
116,100.8197,47.1635,55.5220,-133.6721,-24.8295
117,101.6393,55.5220,29.8732,-24.8295,-177.4835
118,102.4590,29.8732,23.5682,-177.4835,-99.1107
119,103.2787,23.5682,37.4372,-99.1107,19.4496
120,104.0984,37.4372,43.2998,19.4496,-70.0843
121,104.9180,43.2998,34.3223,-70.0843,-63.5462
122,105.7377,34.3223,48.5750,-63.5462,-101.1177
123,106.5574,48.5750,42.1227,-101.1177,-162.4683
124,107.3770,42.1227,28.5342,-162.4683,-85.8575
125,108.1967,28.5342,51.9062,-85.8575,-16.3104
126,109.0164,51.9062,34.7624,-16.3104,-140.7666
127,109.8361,34.7624,44.7249,-140.7666,109.5114
128,110.6557,44.7249,41.4310,109.5114,-67.2759
129,111.4754,41.4310,51.8408,-67.2759,-17.8445
130,112.2951,51.8408,33.0344,-17.8445,-137.3297
131,113.1148,33.0344,42.9743,-137.3297,-44.5270
132,113.9344,42.9743,46.3133,-44.5270,-40.8803
133,114.7541,46.3133,41.4798,-40.8803,-53.3632
134,115.5738,41.4798,41.8361,-53.3632,-107.5954
