n,t_s,theta1_n,theta1_np1,theta2_n,theta2_np1
83,74.3802,58.0217,79.8532,105.5733,27.2584
84,75.2066,79.8532,64.3492,27.2584,75.7155
85,76.0331,64.3492,63.6100,75.7155,-137.2689
86,76.8595,63.6100,69.7060,-137.2689,16.7464
87,77.6860,69.7060,33.4275,16.7464,98.0862
88,78.5124,33.4275,72.1056,98.0862,-67.1825
89,79.3388,72.1056,67.4031,-67.1825,-64.8633
90,80.1653,67.4031,68.3825,-64.8633,-75.3066
91,80.9917,68.3825,82.2212,-75.3066,10.3977
92,81.8182,82.2212,68.2517,10.3977,64.4262
93,82.6446,68.2517,61.8220,64.4262,-82.7070
94,83.4711,61.8220,29.0470,-82.7070,102.0028
95,84.2975,29.0470,66.0955,102.0028,-50.1827
96,85.1240,66.0955,66.7705,-50.1827,-40.8777
97,85.9504,66.7705,45.5453,-40.8777,44.7382
98,86.7769,45.5453,43.8452,44.7382,110.5685
99,87.6033,43.8452,64.0260,110.5685,34.8869
100,88.4298,64.0260,64.1588,34.8869,15.0022
101,89.2562,64.1588,45.3763,15.0022,82.2268
102,90.0826,45.3763,73.1694,82.2268,38.1946
103,90.9091,73.1694,66.1964,38.1946,-29.9716
104,91.7355,66.1964,66.4887,-29.9716,-14.7271
105,92.5620,66.4887,71.8890,-14.7271,62.7009
106,93.3884,71.8890,59.6652,62.7009,171.0367
107,94.2149,59.6652,27.5826,171.0367,87.4429
108,95.0413,27.5826,66.8928,87.4429,-63.4469
109,95.8678,66.8928,61.8727,-63.4469,-82.3666
110,96.6942,61.8727,68.0194,-82.3666,-81.0517
111,97.5207,68.0194,64.0354,-81.0517,121.6904
112,98.3471,64.0354,77.6707,121.6904,20.8322
113,99.1736,77.6707,71.0118,20.8322,14.1538
114,100.0000,71.0118,35.8130,14.1538,78.6080
