frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
129,2.15215,driven,489.192,461.847,342.056,527.209,-35.638,-66.048,0,304.50,-687.13
130,2.16883,driven,500.611,469.322,343.633,505.086,-30.779,-77.166,0,293.30,-575.30
131,2.18552,driven,513.085,476.027,352.378,485.732,-25.738,-86.544,0,286.80,-464.68
132,2.2022,driven,524.899,481.151,363.968,476.445,-21.154,-91.675,0,286.58,-337.98
133,2.21888,driven,537.875,485.547,378.264,464.448,-16.277,-97.530,0,295.69,-228.18
134,2.23557,driven,551.793,488.947,393.456,459.789,-11.176,-100.434,0,313.71,-134.19
135,2.25225,driven,566.870,491.190,408.990,459.649,-5.750,-101.298,0,337.38,-41.42
136,2.26893,driven,582.731,492.000,425.016,459.643,-0.096,-101.594,0,354.54,19.92
137,2.28562,driven,600.414,491.055,442.398,460.202,6.209,-101.048,0,366.14,125.04
138,2.3023,driven,616.684,488.437,457.073,467.330,12.076,-97.533,0,368.53,258.91
139,2.31898,driven,633.621,483.835,472.704,478.661,18.326,-91.842,0,363.48,399.89
140,2.33567,driven,649.205,477.758,488.863,492.291,24.281,-84.821,0,353.27,481.59
141,2.35235,driven,663.553,470.400,507.741,510.943,30.022,-75.414,0,333.12,550.80
142,2.36903,driven,675.702,462.633,528.149,527.046,35.155,-66.417,0,291.64,615.50
143,2.38572,driven,686.130,454.634,554.264,547.005,39.833,-54.989,0,224.87,753.14
144,2.4024,driven,691.966,449.521,584.201,569.136,42.595,-42.017,0,131.30,859.39
145,2.41908,driven,695.332,446.336,626.692,591.971,44.244,-25.235,0,59.16,914.61
146,2.43577,driven,695.332,446.336,663.034,604.063,44.244,-11.573,0,-14.80,979.40
147,2.45245,driven,695.332,446.336,711.762,606.496,44.244,5.857,0,-83.99,1048.46
148,2.46913,driven,689.959,451.336,756.475,597.953,41.632,24.402,0,-121.44,1090.05
149,2.48582,driven,685.899,454.826,793.900,574.228,39.727,42.130,0,-130.14,1022.00
150,2.5025,driven,682.120,457.871,818.150,543.992,37.999,57.662,0,-83.09,917.74
151,2.51918,driven,678.812,460.388,832.759,507.519,36.520,72.978,0,-66.97,821.67
152,2.53587,driven,677.649,461.241,838.099,474.538,36.007,85.262,0,-63.82,735.52
153,2.55255,driven,674.268,463.632,834.003,443.494,34.533,97.185,0,-63.12,672.99
154,2.56923,driven,671.526,465.477,824.782,416.146,33.357,107.843,0,-68.56,627.04
155,2.58592,driven,669.614,466.717,811.448,390.533,32.546,118.242,0,-70.10,553.77
156,2.6026,driven,665.848,469.048,795.336,373.372,30.970,126.460,0,-102.37,492.18
157,2.61928,driven,661.155,471.758,776.667,359.605,29.041,134.155,0,-135.18,429.50
158,2.63597,driven,654.540,475.233,755.579,349.885,26.382,141.129,0,-160.10,369.36
159,2.65265,driven,647.478,478.525,736.408,344.314,23.609,146.471,0,-203.95,281.87
160,2.66933,driven,637.727,482.413,717.192,342.390,19.872,150.425,0,-249.51,202.49
161,2.68602,driven,624.710,486.503,697.489,342.892,15.015,153.125,0,-298.49,127.07
162,2.7027,driven,611.117,489.526,679.451,343.747,10.058,154.885,0,-320.23,56.40
163,2.71938,driven,595.190,491.538,663.477,345.737,4.342,154.903,0,-332.91,-14.64
164,2.73607,driven,579.802,491.968,649.648,346.908,-1.138,154.289,0,-360.08,-91.99
165,2.75275,driven,562.456,490.684,637.667,348.331,-7.331,152.150,0,-380.85,-159.66
166,2.76943,driven,543.798,487.154,627.487,349.614,-14.093,148.681,0,-396.86,-232.83
167,2.78612,driven,526.583,481.792,619.968,350.642,-20.513,144.548,0,-392.69,-291.22
168,2.8028,driven,509.846,474.421,615.325,352.786,-27.025,139.069,0,-384.48,-341.03
169,2.81948,driven,494.319,465.375,612.077,355.585,-33.423,132.995,0,-379.59,-388.34
170,2.83617,driven,480.235,454.937,610.066,359.728,-39.665,126.254,0,-372.13,-435.19
171,2.85285,driven,467.607,443.274,609.031,366.330,-45.785,118.549,0,-371.59,-489.32
172,2.86953,driven,456.381,430.441,607.754,375.603,-51.856,109.914,0,-351.96,-533.80
173,2.88622,driven,447.025,417.208,605.162,386.978,-57.625,100.822,0,-312.20,-569.81
174,2.9029,driven,441.012,406.898,601.957,402.687,-61.874,91.499,0,-211.37,-522.81
175,2.91958,driven,437.053,398.973,596.640,420.253,-65.027,82.405,0,-96.31,-472.89
176,2.93627,driven,437.053,398.973,593.603,436.562,-65.027,76.499,0,-19.19,-444.92
177,2.95295,driven,437.053,398.973,586.455,458.973,-65.027,68.120,0,45.53,-413.79
178,2.96963,driven,437.915,400.795,578.901,478.537,-64.310,61.127,0,104.77,-386.71
179,2.98632,driven,441.675,408.125,574.635,498.915,-61.377,55.673,0,193.69,-405.09
180,3.003,driven,447.114,417.349,567.924,523.773,-57.566,48.622,0,267.38,-449.33
181,3.01968,driven,454.929,428.564,555.324,554.429,-52.700,38.577,0,318.96,-550.91
182,3.03637,driven,465.804,441.391,548.623,579.457,-46.713,30.957,0,393.41,-653.58
183,3.05305,driven,480.276,454.971,527.395,608.922,-39.646,17.018,0,497.19,-864.79
184,3.06973,driven,501.387,469.782,507.265,630.674,-30.458,2.092,0,608.60,-1082.46
185,3.08642,driven,529.068,482.698,479.327,635.822,-19.571,-17.996,0,641.74,-1053.38
186,3.1031,driven,558.333,490.099,467.053,622.723,-8.813,-34.538,0,579.36,-906.28
187,3.11978,driven,581.224,491.990,464.675,603.064,-0.632,-46.378,0,468.13,-693.39
188,3.13647,driven,601.378,490.948,465.711,577.640,6.554,-57.421,0,378.06,-555.72
189,3.15315,driven,617.321,488.299,470.359,554.051,12.308,-65.896,0,337.00,-439.87
190,3.16983,driven,631.950,484.378,479.153,535.113,17.700,-71.632,0,316.06,-306.52
191,3.18652,driven,646.047,479.142,489.665,517.427,23.054,-76.243,0,315.19,-209.10
192,3.2032,driven,659.375,472.732,501.380,503.692,28.319,-78.913,0,319.52,-151.14
193,3.21988,driven,672.087,465.106,513.275,491.555,33.596,-80.545,0,318.77,-47.43
194,3.23657,driven,684.670,455.837,525.531,480.247,39.160,-81.279,0,331.57,89.28
195,3.25325,driven,695.659,446.017,538.330,480.202,44.407,-77.741,0,336.63,209.67
196,3.26993,driven,707.062,433.614,552.797,479.694,50.405,-73.369,0,329.13,285.01
197,3.28662,driven,715.631,422.269,565.300,479.901,55.467,-69.025,0,303.41,311.18
198,3.3033,driven,722.787,410.878,579.290,483.881,60.255,-63.036,0,267.45,378.97
199,3.31998,driven,727.846,401.289,593.649,490.239,64.114,-56.462,0,194.31,420.87
200,3.33667,driven,731.391,393.458,610.463,499.747,67.174,-48.687,0,92.03,451.40
201,3.35335,driven,731.391,393.458,623.957,513.370,67.174,-41.859,0,27.54,459.50
202,3.37003,driven,731.391,393.458,643.186,528.146,67.174,-33.220,0,-30.53,455.50
203,3.38672,driven,731.225,393.852,660.727,538.596,67.022,-25.968,0,-99.65,525.22
204,3.4034,driven,727.519,401.959,679.954,555.772,63.849,-17.184,0,-208.35,542.14
205,3.42008,driven,721.609,412.905,705.743,573.122,59.421,-5.655,0,-312.02,652.69
206,3.43677,driven,712.980,426.006,722.801,586.707,53.836,3.497,0,-403.09,816.48
207,3.45345,driven,699.440,442.188,754.325,593.544,46.322,19.932,0,-494.13,912.90
208,3.47013,driven,680.676,458.986,776.180,588.600,37.350,36.384,0,-522.80,904.53
209,3.48682,driven,660.567,472.083,781.389,578.492,28.802,48.629,0,-485.67,749.72
210,3.5035,driven,642.128,480.750,782.141,560.231,21.546,60.418,0,-422.14,638.29
211,3.52018,driven,624.078,486.671,775.870,540.339,14.782,70.529,0,-371.21,512.66
212,3.53687,driven,607.937,490.057,765.246,524.334,8.910,77.708,0,-345.75,342.99
213,3.55355,driven,592.557,491.716,751.816,515.331,3.403,81.566,0,-333.23,199.46
214,3.57023,driven,576.284,491.860,736.495,507.778,-2.391,84.326,0,-339.90,85.54
215,3.58692,driven,560.489,490.418,720.877,504.438,-8.037,85.005,0,-356.69,-0.30
216,3.6036,driven,543.845,487.166,703.917,504.434,-14.075,83.843,0,-365.47,-90.10
217,3.62028,driven,526.786,481.867,686.194,504.451,-20.436,81.936,0,-372.95,-204.81
218,3.63697,driven,511.555,475.280,668.811,509.801,-26.344,77.619,0,-360.30,-335.40
219,3.65365,driven,496.719,466.929,648.262,521.295,-32.405,70.264,0,-339.46,-456.23
220,3.67033,driven,484.561,458.400,626.921,533.598,-37.692,62.156,0,-313.84,-570.42
221,3.68702,driven,473.866,449.367,601.197,547.895,-42.676,52.268,0,-283.78,-649.69
222,3.7037,driven,465.509,441.077,568.767,564.603,-46.866,39.893,0,-206.40,-695.48
223,3.72038,driven,459.575,434.380,536.609,575.755,-50.051,28.585,0,-101.34,-744.80
224,3.73707,driven,459.575,434.380,504.291,589.046,-50.051,16.125,0,-26.17,-823.17
225,3.75375,driven,459.575,434.380,461.042,595.373,-50.051,0.522,0,54.94,-939.07
226,3.77043,driven,461.149,436.230,417.332,591.153,-49.186,-15.793,0,168.25,-1092.82
227,3.78712,driven,469.670,445.356,379.569,578.783,-44.742,-34.030,0,293.26,-1157.30
228,3.8038,driven,481.866,456.272,349.143,547.406,-38.914,-55.525,0,319.88,-1145.74
229,3.82048,driven,492.312,464.029,339.264,514.003,-34.283,-71.917,0,253.11,-1005.76
230,3.83717,driven,500.128,469.033,339.215,474.326,-30.980,-88.116,0,178.45,-840.65
231,3.85385,driven,507.048,472.959,348.854,443.033,-28.148,-100.712,0,146.27,-753.49
232,3.87053,driven,512.189,475.592,363.583,413.646,-26.092,-112.629,0,130.79,-658.42
233,3.88722,driven,518.508,478.519,383.842,390.279,-23.614,-123.235,0,130.56,-601.47
234,3.9039,driven,524.041,480.816,405.291,372.100,-21.482,-132.474,0,165.15,-518.55
235,3.92058,driven,532.199,483.775,429.981,359.387,-18.393,-140.588,0,216.21,-433.25
236,3.93727,driven,543.880,487.175,456.094,352.213,-14.063,-146.958,0,268.36,-342.53
237,3.95395,driven,556.972,489.882,481.222,347.816,-9.303,-151.933,0,302.25,-248.99
238,3.97063,driven,571.043,491.555,504.112,345.127,-4.259,-155.435,0,322.88,-173.69
239,3.98732,driven,587.298,491.943,526.016,343.062,1.530,-157.627,0,346.50,-107.08
240,4.004,driven,603.436,490.698,546.112,340.249,7.292,-159.142,0,362.23,-54.85
241,4.02068,driven,620.619,487.543,564.289,336.719,13.513,-159.520,0,368.48,-5.83
242,4.03737,driven,637.194,482.605,580.489,331.921,19.671,-159.378,0,377.45,30.32
243,4.05405,driven,653.469,475.759,594.337,326.011,25.957,-158.452,0,379.79,64.89
244,4.07073,driven,669.187,466.988,607.458,318.292,32.366,-157.455,0,378.27,96.03
245,4.08742,driven,683.407,456.855,616.553,310.391,38.583,-155.466,0,368.31,82.97
246,4.1041,driven,695.939,445.742,625.676,300.883,44.546,-154.124,0,353.20,60.25
247,4.12078,driven,706.842,433.879,636.249,289.181,50.283,-153.994,0,327.54,57.73
248,4.13747,driven,715.679,422.200,642.266,278.911,55.496,-152.872,0,288.82,18.08
249,4.15415,driven,722.092,412.083,646.817,269.764,59.760,-152.125,0,233.47,-33.85
250,4.17083,driven,726.639,403.725,658.620,257.799,63.147,-155.009,0,147.60,-143.34
251,4.18752,driven,728.956,398.955,665.246,251.097,65.034,-156.689,0,70.50,-206.64
252,4.2042,driven,728.956,398.955,677.864,246.277,65.034,-161.498,0,-3.19,-214.20
253,4.22088,driven,728.956,398.955,687.039,243.507,65.034,-164.909,0,-70.13,-280.87
254,4.23757,driven,726.531,403.938,697.000,245.669,63.062,-169.431,0,-139.09,-341.04
255,4.25425,driven,722.586,411.230,713.577,250.482,60.111,-176.792,0,-203.44,-387.38
256,4.27093,driven,717.031,420.201,726.812,259.498,56.355,176.517,0,-243.65,-432.96
257,4.28762,driven,710.214,429.679,737.651,271.034,52.199,170.188,0,-275.87,-502.30
258,4.3043,driven,701.003,440.528,757.048,289.597,47.133,159.629,0,-297.56,-578.28
259,4.32098,driven,691.181,450.239,773.474,311.859,42.216,149.261,0,-312.37,-685.29
260,4.33767,driven,679.800,459.649,786.204,338.822,36.959,138.632,0,-321.42,-759.82
261,4.35435,driven,667.300,468.166,802.101,380.133,31.574,123.147,0,-315.91,-869.19
262,4.37103,driven,654.593,475.206,806.974,423.235,26.403,108.832,0,-284.68,-969.37
