n,t_s,theta1_n,theta1_np1,theta2_n,theta2_np1
73,64.5161,-18.0915,-12.8556,79.2333,154.3936
74,65.3226,-12.8556,8.8448,154.3936,117.5268
75,66.1290,8.8448,-21.6096,117.5268,-13.2398
76,66.9355,-21.6096,0.6083,-13.2398,-158.8021
77,67.7419,0.6083,1.0477,-158.8021,67.3906
78,68.5484,1.0477,-4.2013,67.3906,6.1098
79,69.3548,-4.2013,19.1931,6.1098,-2.5357
80,70.1613,19.1931,-18.9950,-2.5357,128.7526
81,70.9677,-18.9950,2.8973,128.7526,-72.9910
82,71.7742,2.8973,-21.0505,-72.9910,-43.8512
83,72.5806,-21.0505,-9.5707,-43.8512,-76.0389
84,73.3871,-9.5707,-15.3606,-76.0389,-86.2981
85,74.1935,-15.3606,-11.3424,-86.2981,-136.4860
86,75.0000,-11.3424,-6.9601,-136.4860,126.3546
87,75.8065,-6.9601,-19.2053,126.3546,-7.5671
88,76.6129,-19.2053,8.4968,-7.5671,-145.2896
89,77.4194,8.4968,3.5579,-145.2896,-46.2853
90,78.2258,3.5579,-5.1892,-46.2853,-97.3637
91,79.0323,-5.1892,-6.8945,-97.3637,-86.5712
92,79.8387,-6.8945,-11.8991,-86.5712,-115.7000
93,80.6452,-11.8991,8.9363,-115.7000,-26.3048
94,81.4516,8.9363,-5.6807,-26.3048,49.6175
95,82.2581,-5.6807,-16.9611,49.6175,136.8539
96,83.0645,-16.9611,7.2438,136.8539,-52.8001
97,83.8710,7.2438,-15.8049,-52.8001,-77.2160
98,84.6774,-15.8049,-9.8263,-77.2160,-120.9054
99,85.4839,-9.8263,1.9303,-120.9054,41.9858
