n,t_s,theta1_n,theta1_np1,theta2_n,theta2_np1
71,55.7143,52.5018,61.4544,-36.4264,-23.1111
72,56.4286,61.4544,64.8097,-23.1111,-15.3887
73,57.1429,64.8097,68.3126,-15.3887,-14.8502
74,57.8571,68.3126,68.5800,-14.8502,-22.6008
75,58.5714,68.5800,70.1516,-22.6008,-29.6752
76,59.2857,70.1516,53.7035,-29.6752,-52.4416
77,60.0000,53.7035,72.0454,-52.4416,-69.5126
78,60.7143,72.0454,60.1370,-69.5126,-164.2398
79,61.4286,60.1370,29.8434,-164.2398,93.2627
80,62.1429,29.8434,52.9425,93.2627,-35.5098
81,62.8571,52.9425,77.5994,-35.5098,-9.4241
82,63.5714,77.5994,72.0350,-9.4241,-25.6357
83,64.2857,72.0350,68.0065,-25.6357,3.7857
84,65.0000,68.0065,48.3004,3.7857,14.9722
85,65.7143,48.3004,75.4192,14.9722,-9.5373
86,66.4286,75.4192,67.3424,-9.5373,-11.3152
87,67.1429,67.3424,71.0717,-11.3152,-20.9381
88,67.8571,71.0717,75.2293,-20.9381,-20.6245
89,68.5714,75.2293,50.7097,-20.6245,33.4160
90,69.2857,50.7097,62.0010,33.4160,-17.1294
91,70.0000,62.0010,67.2388,-17.1294,-23.6375
92,70.7143,67.2388,67.8510,-23.6375,-22.9570
93,71.4286,67.8510,69.5286,-22.9570,-19.5786
94,72.1429,69.5286,73.7986,-19.5786,-29.7692
95,72.8571,73.7986,56.7818,-29.7692,-62.8545
96,73.5714,56.7818,58.9564,-62.8545,-59.2368
97,74.2857,58.9564,63.0815,-59.2368,-140.8919
98,75.0000,63.0815,38.5574,-140.8919,-117.0343
99,75.7143,38.5574,59.1227,-117.0343,-51.2951
100,76.4286,59.1227,66.5559,-51.2951,-21.3982
101,77.1429,66.5559,67.0933,-21.3982,-13.6408
102,77.8571,67.0933,70.2870,-13.6408,-25.6590
103,78.5714,70.2870,71.7670,-25.6590,-11.6153
104,79.2857,71.7670,67.1137,-11.6153,-69.7071
105,80.0000,67.1137,70.8611,-69.7071,-89.0410
106,80.7143,70.8611,55.1772,-89.0410,-58.7869
107,81.4286,55.1772,60.6747,-58.7869,27.1894
108,82.1429,60.6747,66.3426,27.1894,3.8938
109,82.8571,66.3426,65.3019,3.8938,-6.0093
110,83.5714,65.3019,68.0400,-6.0093,-15.3722
111,84.2857,68.0400,73.3670,-15.3722,-28.1604
112,85.0000,73.3670,55.9364,-28.1604,159.8070
113,85.7143,55.9364,33.0275,159.8070,33.4857
114,86.4286,33.0275,67.0597,33.4857,-31.3162
115,87.1429,67.0597,68.3082,-31.3162,1.8716
116,87.8571,68.3082,67.0774,1.8716,-0.6266
117,88.5714,67.0774,68.6674,-0.6266,-2.4518
118,89.2857,68.6674,66.6965,-2.4518,-16.8079
119,90.0000,66.6965,68.8247,-16.8079,-22.2044
120,90.7143,68.8247,73.4540,-22.2044,-29.7067
121,91.4286,73.4540,52.2426,-29.7067,-43.0159
122,92.1429,52.2426,59.4167,-43.0159,-34.2990
123,92.8571,59.4167,70.8376,-34.2990,-23.3844
124,93.5714,70.8376,73.2556,-23.3844,-27.8799
125,94.2857,73.2556,58.6424,-27.8799,-174.6716
126,95.0000,58.6424,28.0746,-174.6716,57.0505
127,95.7143,28.0746,53.0025,57.0505,-43.9352
128,96.4286,53.0025,69.1954,-43.9352,-136.8664
129,97.1429,69.1954,32.6131,-136.8664,-124.2915
130,97.8571,32.6131,67.4718,-124.2915,-3.3929
131,98.5714,67.4718,63.8220,-3.3929,-27.5587
132,99.2857,63.8220,54.2763,-27.5587,101.9613
133,100.0000,54.2763,49.6946,101.9613,88.2547
134,100.7143,49.6946,41.4892,88.2547,-44.0562
135,101.4286,41.4892,70.7179,-44.0562,-0.0547
136,102.1429,70.7179,35.2075,-0.0547,29.6320
137,102.8571,35.2075,72.1645,29.6320,-12.9541
138,103.5714,72.1645,57.7520,-12.9541,-26.5922
139,104.2857,57.7520,66.8688,-26.5922,-15.9205
140,105.0000,66.8688,69.7742,-15.9205,-13.6513
141,105.7143,69.7742,70.0350,-13.6513,-29.7632
142,106.4286,70.0350,52.2594,-29.7632,-57.2153
143,107.1429,52.2594,67.3046,-57.2153,-54.4958
144,107.8571,67.3046,58.5653,-54.4958,-25.8365
145,108.5714,58.5653,75.0897,-25.8365,-43.2297
146,109.2857,75.0897,58.7294,-43.2297,-33.8616
147,110.0000,58.7294,73.0947,-33.8616,113.5089
148,110.7143,73.0947,40.4839,113.5089,33.6644
149,111.4286,40.4839,66.5974,33.6644,-31.6993
150,112.1429,66.5974,52.4372,-31.6993,-52.9167
151,112.8571,52.4372,62.6449,-52.9167,-49.8333
152,113.5714,62.6449,10.6309,-49.8333,62.1299
153,114.2857,10.6309,69.0705,62.1299,1.7644
154,115.0000,69.0705,59.8608,1.7644,54.8564
155,115.7143,59.8608,50.7696,54.8564,-40.9755
156,116.4286,50.7696,62.7716,-40.9755,18.7019
157,117.1429,62.7716,82.5608,18.7019,-133.6477
158,117.8571,82.5608,36.0784,-133.6477,-139.6595
159,118.5714,36.0784,32.6618,-139.6595,54.4637
