frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
213,3.55355,driven,729.100,398.644,609.298,506.201,65.156,-48.083,0,31.86,537.59
214,3.57023,driven,729.100,398.644,623.506,520.180,65.156,-40.985,0,-25.62,522.95
215,3.58692,driven,729.100,398.644,646.177,536.647,65.156,-31.001,0,-82.39,558.22
216,3.6036,driven,725.400,406.121,667.151,556.215,62.187,-21.210,0,-204.16,633.01
217,3.62028,driven,719.725,416.014,691.324,574.489,58.127,-10.160,0,-326.89,720.63
218,3.63697,driven,708.857,431.405,716.587,592.219,51.418,2.752,0,-432.94,903.47
219,3.65365,driven,694.424,447.214,747.152,599.335,43.794,19.117,0,-535.54,1006.14
220,3.67033,driven,673.412,464.217,770.604,592.571,34.164,37.134,0,-559.62,979.46
221,3.68702,driven,650.392,477.217,775.953,577.990,24.745,51.250,0,-509.72,845.00
222,3.7037,driven,631.031,484.669,776.006,554.692,17.357,64.219,0,-422.44,678.62
223,3.72038,driven,613.988,488.990,769.215,531.715,11.097,74.611,0,-362.45,530.59
224,3.73707,driven,596.808,491.407,756.128,514.606,4.920,81.715,0,-346.57,369.04
225,3.75375,driven,581.491,491.993,742.242,500.932,-0.537,86.817,0,-337.41,257.88
226,3.77043,driven,565.138,491.006,726.137,490.440,-6.370,90.202,0,-339.47,140.52
227,3.78712,driven,549.610,488.499,710.507,482.740,-11.970,92.050,0,-357.72,9.40
228,3.8038,driven,532.741,483.954,693.736,482.739,-18.190,90.433,0,-374.53,-101.40
229,3.82048,driven,516.068,477.428,676.980,482.738,-24.565,88.110,0,-391.95,-199.33
230,3.83717,driven,499.908,468.901,660.157,484.429,-31.071,84.465,0,-384.06,-290.45
231,3.85385,driven,485.190,458.884,642.863,491.445,-37.410,78.332,0,-357.81,-400.72
232,3.87053,driven,473.365,448.903,625.386,501.916,-42.919,70.775,0,-324.26,-513.64
233,3.88722,driven,463.795,439.218,605.816,515.055,-47.766,61.898,0,-253.01,-576.17
234,3.9039,driven,456.616,430.741,581.871,531.895,-51.720,51.076,0,-146.39,-638.69
